Date,Text,Retweets,Likes
2015-11-13 11:14,The security of affordable health care might make you dance: http://ofa.bo/e5FL  #GetCoveredpic.twitter.com/CCKa5DiSPH,1793,5166
2015-11-16 12:36,You might be able to get an even better health care plan. Shop around today: http://ofa.bo/i9UR  #GetCoveredpic.twitter.com/0xlc4VccVF,500,1488
2015-11-16 15:25,Get the facts on important issues like climate change—join the OFA Truth Team:http://ofa.bo/g9TB ,430,1257
2015-11-17 08:30,The Clean Power Plan is a vital step to #ActOnClimate and improve public health.pic.twitter.com/kJhg6FnU0M,644,1697
2015-11-17 11:06,The U.S. has already tripled wind and solar energy since 2008. The Clean Power Plan will continue that progress.pic.twitter.com/nRx3sbbKny,1258,3220
2015-11-18 08:19,In two weeks nations across the globe are gathering to #ActOnClimate—this is a big deal.pic.twitter.com/HL6q3Aj507,925,2211
2015-11-18 12:01,Don't let climate change deniers derail progress in the global effort to #ActOnClimate: http://ofa.bo/e5FW pic.twitter.com/AG1XQ3AyFR,708,1622
2015-11-18 12:59,Hundreds of hardworking @OFA organizers came together at the #OFAFallSummit to drive their work forward—take a look: http://ofa.bo/h9ct ,253,849
2015-11-18 15:56,Say you're ready for big progress in the global effort to #ActOnClimate—add your name: http://ofa.bo/f9Vy ,642,1753
2015-11-19 08:09,The health care marketplace is open—for a limited time. Now's your chance to #GetCovered. http://ofa.bo/f9Vz pic.twitter.com/qA7KHMR140,357,1168
2015-11-19 09:47,Progress on tackling climate change is happening—and we can't go back. #ActOnClimatepic.twitter.com/w2MLu1V6Xc,708,1861
2015-11-19 12:36,The international community is committed to #ActOnClimate—show your support for global action: http://ofa.bo/r9WS ,622,1544
2015-11-19 14:47,Progress isn’t guaranteed. It’s not inevitable. It’s something that has to be fought for. —President Obamapic.twitter.com/GhtHOQNU5u,2438,5580
2015-11-20 08:34,It's crucial to #ActOnClimate—and this is just one way the Clean Power Plan is a step forward.pic.twitter.com/ocxLx79spL,803,1940
2015-11-20 09:57,Don't let climate change deniers stand in the way of global progress on climate action: http://ofa.bo/t9R9  #ActOnClimate,943,2068
2015-11-20 11:34,Record-breaking temperatures in October keeps 2015 on track to be the hottest year ever:http://ofa.bo/g9TP ,1139,1653
2015-11-20 13:09,Getting help is easy. Check out your options and #GetCovered today: http://ofa.bo/i9Uq pic.twitter.com/OAh3bawk7w,326,1036
2015-11-20 14:16,Happy birthday @VP. Here's to a great year.pic.twitter.com/wTNdi5EPr3,2236,7881
2015-11-20 16:35,One year ago the President took common-sense #ImmigrationAction—but a long-term fix still hasn't come from Congress.pic.twitter.com/gimZAaLhdw,1568,4551
2015-11-23 09:41,Get a close look inside the first-ever @OFA Organizing Director Summit: http://ofa.bo/f9WP ,272,1107
2015-11-23 11:04,Say you're ready for strong global efforts to #ActOnClimate—don't let climate change deniers prevent progress: http://ofa.bo/e5G8 ,749,1688
2015-11-23 13:17,No more excuses. It's time to #ActOnClimate: http://ofa.bo/b5NR pic.twitter.com/9mtCVvNiLx,1663,3024
2015-11-24 08:31,Before you start cooking this week make sure you're covered: http://ofa.bo/c5HI  #GetCovered,304,1031
2015-11-24 11:17,Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality affordable health care:http://ofa.bo/d5Ip ,281,1019
2015-11-25 10:30,Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: http://ofa.bo/g9UA ,395,1136
2015-11-25 11:47,LIVE: President Obama is celebrating the 68th anniversary of the National Thanksgiving Turkey presentation. http://ofa.bo/p9c0 ,458,1401
2015-11-26 08:48,No matter our circumstances all of us have something to be grateful for. —President Obama http://ofa.bo/a5Le  #HappyThanksgiving,2811,7008
2015-11-26 09:49,Be thankful today—and don't forget to give back. #HappyThanksgivingpic.twitter.com/0rXUAY3aP1,3122,9420
2015-11-27 08:22,Post Thanksgiving to-do list: Sleep: ✓ Dishes. So many dishes: ✓ #GetCovered: http://ofa.bo/f9Wq ,633,2340
2015-11-27 10:26,The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change.pic.twitter.com/UOvVIhJ7pp,1232,3464
2015-11-27 12:26,Show your support for American leadership in the international effort to #ActOnClimate: http://ofa.bo/t9Rv ,865,2420
2015-11-28 14:17,Enrolling is easy. Check out your options and #GetCovered today: http://ofa.bo/r9XF ,451,1367
2015-11-30 10:19,Read why the international climate talks in Paris are so important: http://ofa.bo/e5GU  #COP21,486,963
2015-11-30 12:08,Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change.http://www.snappytv.com/tc/1074329 ,736,1837
2015-11-30 13:26,The global talks on climate change have begun. Join the conversation: http://ofa.bo/e5Gb  #UnitedOnClimate,634,1557
2015-11-30 15:13,Stand up for global action on climate change—add your name: http://ofa.bo/e5Gc  #ActOnClimatepic.twitter.com/OOG1VviHCw,939,2158
2015-12-01 09:40,Be a part of this historic moment in the fight against climate change—join the #UnitedOnClimate conversation: http://ofa.bo/d5JD  #COP21,746,1714
2015-12-01 10:57,Climate change deniers are trying to undermine America's commitment to #ActOnClimate. Read more:http://ofa.bo/b5OG ,664,1406
2015-12-01 15:26,Sixty years later we remember the heroism of Rosa Parks and recommit to the fight for justice and equality.pic.twitter.com/NOHa4cv8DL,4326,8414
2015-12-02 08:36,This is a huge step forward. #UnitedOnClimatepic.twitter.com/E8jvEr1PXH,1461,3410
2015-12-02 11:25,Countries all over the world are standing #UnitedOnClimate—join the conversation to be part of this historic moment: http://ofa.bo/h9ej ,814,1846
2015-12-04 08:29,The economy added 211000 jobs in November—a record-breaking 69 consecutive months of private-sector job growth.,1201,2780
2015-12-04 10:07,Employers have added an average of 213000 jobs a month over the past six months. We have to keep up this progress. http://ofa.bo/d5Ja ,528,1657
2015-12-04 12:29,Provisions in #Obamacare have helped save billions of dollars and more than 80000 lives. Read more:http://ofa.bo/q9RY ,547,1660
2015-12-04 14:00,Obamacare is helping millions. Repealing it would be devastating to families across the country.pic.twitter.com/ShHxBdEdZq,1257,3355
2015-12-05 11:33,WATCH: President Obama offers his condolences to the San Bernardino community and calls for common-sense gun laws.http://ofa.bo/h9f9 ,571,1629
2015-12-05 12:39,Here in America it’s way too easy for dangerous people to get their hands on a gun. —President Obamahttp://ofa.bo/t9Sh ,1879,4395
2015-12-06 16:00,Tune in at 8 p.m. ET to watch President Obama address the nation on keeping the American people safe: http://ofa.bo/q9Rw ,552,1294
2015-12-06 17:02,LIVE: President Obama is addressing the nation on the threat of terrorism and keeping the American people safe. http://ofa.bo/p9d0 ,1170,2290
2015-12-07 10:36,Congress can #DoSomething about this.pic.twitter.com/0dhwrGu7wf,2474,4828
2015-12-07 15:51,Congress needs to close the No-Fly List loophole—add your name if you agree: http://ofa.bo/h9fM  #DoSomething,668,1822
2015-12-08 09:00,The world is standing #UnitedOnClimate. It's time to act. http://thndr.me/BAgBh1 ,653,1910
2015-12-08 10:31,The world is #UnitedOnClimate—it's time for climate change deniers in Congress to get on board.pic.twitter.com/fayuoBVCmP,881,1980
2015-12-08 12:46,Hundreds of nations are coming together to stand #UnitedOnClimate—and you can join the conversation: http://ofa.bo/g9VF ,643,1562
2015-12-08 14:01,Closing the No-Fly List loophole is a no-brainer. #DoSomethingpic.twitter.com/UzbNQbUnor,1304,2921
2015-12-08 16:06,Show your support for common-sense gun safety laws like closing the No-Fly List loophole: http://ofa.bo/t9T9  #DoSomething,1060,2535
2015-12-09 08:06,Tune in at 11:50 a.m. ET to watch President Obama commemorate the 150th anniversary of the 13th Amendment: http://ofa.bo/q9SR ,360,958
2015-12-09 09:03,LIVE: President Obama is delivering remarks at an event marking the 150th anniversary of the 13th Amendment. http://ofa.bo/s9XX ,362,972
2015-12-09 12:19,The world is #UnitedOnClimate. It's time to act.pic.twitter.com/jvCIgpcDLi,876,1868
2015-12-09 13:35,With American leadership more than 180 nations have committed to tackling climate change. #UnitedOnClimatepic.twitter.com/iq1SyJhVsX,924,2709
2015-12-10 08:16,LIVE: President Obama is speaking about education and signing the Every Student Succeeds Act. http://ofa.bo/s9Xe  #ESSA,466,1181
2015-12-10 11:18,Nations from around the world are coming together to #ActOnClimate. Join millions calling for real progress: http://ofa.bo/q9Sf ,745,1685
2015-12-10 13:09,WATCH: President Obama tells a room full of organizers to continue the fight on climate change. http://ofa.bo/a5NX  #ActOnClimate,411,1194
2015-12-10 14:55,Enroll by December 15th and you'll ring in the new year with the security of health insurance: http://ofa.bo/i9Xc  #GetCovered,448,1335
2015-12-11 08:11,Climate action at the local level is key in pushing the conversation forward. Read the latest from Wisconsin: http://ofa.bo/j9Uf ,453,1365
2015-12-11 10:24,Start the new year off right: http://ofa.bo/c5Jb  #GetCoveredpic.twitter.com/bkJVqA7Qu1,392,1097
2015-12-11 11:52,8 out of 10 uninsured Americans may qualify for financial help. See if you're one of them: http://ofa.bo/t9Th  #GetCovered,373,973
2015-12-11 14:18,Congress still hasn't passed a budget and time's running out. Read why @OFA supporters are saying #EnoughAlready:http://ofa.bo/s9Y5 ,556,1417
2015-12-12 10:29,This is huge: Almost every country in the world just signed on to the #ParisAgreement on climate change—thanks to American leadership.,11212,20123
2015-12-13 14:02,Say you stand with countries around the world who are #UnitedOnClimate—add your name: http://ofa.bo/e5IU  #ParisAgreement,1033,2618
2015-12-14 08:56,Tune in at 12:25 p.m. ET to watch President Obama speak at the Pentagon: http://ofa.bo/s9YL ,289,879
2015-12-14 09:47,LIVE: President Obama is delivering a statement at the Pentagon. http://ofa.bo/i9Y5 ,358,1015
2015-12-14 13:00,America this will change—but only when we stand up together and demand it. —President Obama http://ofa.bo/e5IZ  #SandyHook,1318,3502
2015-12-15 08:56,LIVE: President Obama is speaking at a naturalization ceremony at the National Archives. http://ofa.bo/j9VC ,282,903
2015-12-15 10:29,A trip to Alaska could be great motivation to join the fight to #ActOnClimate. Enter now: http://ofa.bo/g9W8 pic.twitter.com/lU4veG3htt,501,1962
2015-12-15 12:25,I believe this moment can be a turning point for the world. —President Obama on the #ParisAgreementhttp://www.snappytv.com/tc/1124772 ,941,2388
2015-12-15 14:17,Thanks to American leadership countries around the world are standing #UnitedOnClimate. http://ofa.bo/d5LV ,556,1917
2015-12-15 15:17,DEADLINE: If you want coverage to start off 2016 make sure to check out your options today. http://ofa.bo/d5LW pic.twitter.com/WfP5gLSbeY,385,1137
2015-12-16 08:52,Want to take in this view? Enter now for your chance: http://ofa.bo/s9Ya pic.twitter.com/GDxb2mhmWl,301,1144
2015-12-16 10:57,After years of effort by the U.S. nearly every country in the world came together to stand #UnitedOnClimate.http://ofa.bo/f9ZS ,719,2038
2015-12-16 12:07,The #ParisAgreement gives us the chance to secure a healthier more prosperous future for the next generation.pic.twitter.com/ljMW9zDTC5,859,2230
2015-12-16 14:23,This is your chance for an adventure. Don't miss it: http://ofa.bo/q9Ta pic.twitter.com/Kk8IWZNVR6,383,1290
2015-12-16 18:45,Good news: You have two extra days to #GetCovered for the new year. http://ofa.bo/r9Zq pic.twitter.com/PqxS4UBIqD,497,1324
2015-12-17 08:24,Tune in at 12:15 a.m. ET to watch President Obama deliver a statement. http://ofa.bo/f9Zb ,275,1086
2015-12-17 09:59,LIVE: President Obama is speaking at the National Counterterrorism Center. http://ofa.bo/b5Qh ,295,1091
2015-12-17 12:35,What are you waiting for? Here's your chance for an Alaskan adventure: http://ofa.bo/b5Qj pic.twitter.com/kVXeqoIziJ,402,1307
2015-12-17 14:46,This grassroots movement is aiming high for 2016. You can help by pitching in: http://ofa.bo/j9Vb pic.twitter.com/FcRRnjrjPk,508,2143
2015-12-17 20:02,Bucket list: Go on a cruise Travel to Alaska Whale watching in the Arctic Enter: http://ofa.bo/f9Ze pic.twitter.com/8adUMLh7RZ,624,3171
2015-12-18 08:51,Lend a hand—chip in to show your support for this grassroots movement. http://ofa.bo/e5J4 pic.twitter.com/DmR1NUHnbr,739,3174
2015-12-18 10:00,Tune in at 1:50 p.m. ET to watch as President Obama holds a news conference. http://ofa.bo/t9Ub ,254,736
2015-12-18 11:07,LIVE: President Obama is speaking in the Brady Press Briefing Room. http://ofa.bo/e5J5 ,268,867
2015-12-18 14:49,Stand on the deck. Take in the beauty. Repeat. Enter to win a seven-day cruise to Alaska: http://ofa.bo/t9Um pic.twitter.com/LzXb1f2Opu,591,2047
2015-12-19 08:43,In the weekly address President Obama gives a roundup of the top ten things that happened in 2015. Watch:http://ofa.bo/s9Yp ,450,1350
2015-12-19 10:54,The number one reason I’m optimistic going into 2016: It's you—the American people. —President Obamahttp://ofa.bo/g9Wf ,715,2376
2015-12-19 15:35,Enter now and you and a friend could win a seven-day cruise to Alaska: http://ofa.bo/t9Uv pic.twitter.com/iHo8V1XL9n,450,1817
2015-12-20 12:24,Become an @OFA Champion and cheer on the movement fighting for lasting change: http://ofa.bo/t9Uw pic.twitter.com/fx5sXF7rGe,601,2788
2015-12-21 09:09,2015 will likely be the hottest year ever recorded. http://ofa.bo/e5JR  #ActOnClimate,867,1429
2015-12-21 10:04,Get your binoculars ready. Enter for your chance at an #OFAdventure: http://ofa.bo/t9Uz pic.twitter.com/YHJcpD9OIW,330,1201
2015-12-21 11:19,This grassroots movement is going full speed ahead into 2016. Help keep up the momentum: http://ofa.bo/c5Kf pic.twitter.com/g4At2FXK60,995,4853
2015-12-21 12:35,Find out how @OFA organizers are gearing up to #ActOnClimate in their communities—and how you can support this work:http://ofa.bo/q9Tv ,270,844
2015-12-21 13:39,Here's your chance to take in this view for yourself: http://ofa.bo/h9hC pic.twitter.com/eGwVQm8QE2,938,2821
2015-12-22 08:21,Get your donation in before the door closes: http://ofa.bo/i9Yq pic.twitter.com/ILLWOpx8wD,458,2050
2015-12-22 10:29,2015 has been a great year for progress—but there's still more work to do. http://ofa.bo/r9aI ,566,1876
2015-12-22 13:18,Time to check this one off your bucket list: http://ofa.bo/j9W3 pic.twitter.com/dYQZP3A8mh,385,1602
2015-12-23 10:47,Here's one way to help make 2016 a year of action: http://ofa.bo/s9Z4 ,460,1772
2015-12-24 11:53,Beautiful mountain tops. Huge glaciers. And polar bears—see them all in Alaska. http://ofa.bo/q9UG pic.twitter.com/IIM1Q3afJz,601,2850
2015-12-25 10:22,Merry Christmas and happy holidays to you and yours—big or small.pic.twitter.com/knZUoQidcl,7183,23820
2015-12-25 11:36,Merry Christmas everybody! —President Obamahttp://ofa.bo/s9Z8 ,2615,10001
2015-12-26 07:45,This year was full of progress. But there's more work to do in 2016—and you can help: http://ofa.bo/r9af pic.twitter.com/RO9olkGSaM,837,3101
2015-12-26 12:16,Don't miss your chance for the adventure of a lifetime. Enter now—and you and a friend could be headed to Alaska: http://ofa.bo/i9ZF ,512,1936
2015-12-28 08:53,Seeking adventure? Find it in Alaska. Enter @OFA's contest today: http://ofa.bo/f9aL pic.twitter.com/3icA3r8MuU,365,1446
2015-12-28 12:07,You can still join the team fighting for progress. Get your contribution in under the wire: http://ofa.bo/q9UN pic.twitter.com/Mu59GJBSR3,592,2963
2015-12-28 14:26,Suit up—it's President Obama's final State of the Union. Say you'll tune in: http://ofa.bo/s9ZA pic.twitter.com/RFwI8GwxIh,6158,13104
2015-12-29 08:49,Check out five big victories that made 2015 a great year for progress:http://ofa.bo/r9ak ,543,1690
2015-12-29 10:29,Have you entered yet? You and a friend could win a trip to Alaska: http://ofa.bo/j9WN pic.twitter.com/WOixbqA6Tb,338,1324
2015-12-29 12:31,Seven down one more to go. Make sure you tune in for President Obama's last #SOTU: http://ofa.bo/q9UP pic.twitter.com/xqSZBhULy2,941,2534
2015-12-29 13:43,In 31 states people can still be fired because of who they love. Help change that in 2016: http://ofa.bo/b5RW pic.twitter.com/FPJE5lqg3R,2215,5374
2015-12-30 08:40,Get ready—the deadline to pitch in before the new year is right around the corner. http://ofa.bo/f9aU pic.twitter.com/c9MakiUyrW,437,2153
2015-12-30 10:22,Here's your chance to get lost in the beauty of the Last Frontier state: http://ofa.bo/h9hq pic.twitter.com/luIDL2OmOw,482,1728
2015-12-30 11:56,Chip in to help gear up for the big fights in 2016: http://ofa.bo/i9ZY pic.twitter.com/8b4O2wTDyX,1436,6232
2015-12-30 14:08,Global climate action became a reality this year—keep the progress going in 2016: http://ofa.bo/i9ZZ pic.twitter.com/0Xqt4gJM3G,776,2287
2015-12-31 08:54,TONIGHT: Come in with the clutch contribution before the deadline. http://ofa.bo/x4 pic.twitter.com/fdDYhGu9ng,862,3253
2015-12-31 10:15,You and a friend could be heading north. Enter now to win a cruise to Alaska: http://ofa.bo/c5LW pic.twitter.com/P8NjsWwpAg,346,1465
2015-12-31 11:24,DEADLINE: Chip in to help fund the fight for more progress in 2016.http://ofa.bo/b5Rp ,270,1195
2015-12-31 12:25,Thinking of ways you can help out over the next year? Look no further: http://ofa.bo/b5Rq pic.twitter.com/dYSv2HwKjW,834,3834
2015-12-31 14:25,LAST CALL: You could be going on a seven-day cruise to Alaska—but only if you enter today. http://ofa.bo/b5Rr pic.twitter.com/OLUPeoJpLH,520,1352
2015-12-31 15:25,You don't want to miss this. Say you'll tune in for President Obama's final #SOTU: http://ofa.bo/y2 pic.twitter.com/JkidFquqS7,983,3777
2015-12-31 16:24,FINAL CALL: Help make 2016 a year full of progress. Chip in today. http://ofa.bo/v8 pic.twitter.com/tGQEwhpU1B,930,3796
2015-12-31 17:25,Ring in the new year with the one you love.pic.twitter.com/lWjSZtN9N7,28689,60923
2016-01-01 10:09,Hello 2016.pic.twitter.com/Qvt6vOY1B3,3734,13639
2016-01-01 15:37,We know that we can’t stop every act of violence. But what if we tried to stop even one? —President Obamahttp://ofa.bo/c5LZ ,3423,6945
2016-01-04 09:26,Start the new year off the right way and #GetCovered now: http://ofa.bo/g9Xe pic.twitter.com/d6O8TLuspK,373,1357
2016-01-04 14:06,This is it—President Obama's final #SOTU. Say you'll be watching: http://ofa.bo/b5S0 pic.twitter.com/NmLWydsePO,2824,7911
2016-01-05 07:55,Tune in at 11:40 a.m. ET to watch President Obama announce steps to help #StopGunViolence: http://ofa.bo/vH ,560,1738
2016-01-05 08:43,LIVE: President Obama is talking about how to make our communities safer by reducing gun violence in America. http://ofa.bo/zB ,788,1723
2016-01-05 09:28,Add your name if you think it's time for Congress to stand up to the gun lobby and help #StopGunViolence. http://ofa.bo/wE ,2706,5453
2016-01-05 10:33,President Obama's common-sense actions will help #StopGunViolence. Now Congress needs to step up.pic.twitter.com/DPkaaIp4p7,3729,9205
2016-01-05 14:45,The constant excuses for inaction no longer do. —President Obama #StopGunViolence http://www.snappytv.com/tc/1195866 ,3948,8223
2016-01-06 08:42,Congress can—and should—take action to help #StopGunViolence. Add your name if you agree: http://ofa.bo/i9aE ,966,2850
2016-01-06 10:05,Read how President Obama's common-sense actions could help #StopGunViolence in America:http://ofa.bo/z003 ,841,2440
2016-01-06 12:00,Twelve more months of progress to go—say you'll tune in: http://ofa.bo/d5Nc pic.twitter.com/8RyGiLE2Po,1558,4989
2016-01-07 08:25,Don't miss this: http://ofa.bo/c5Mi  #SOTUpic.twitter.com/yVckdjPstM,595,2144
2016-01-07 10:16,Watch what President Obama has to say about his final #SOTU.https://amp.twimg.com/v/246fd7a2-bfd3-46f4-871e-27a01feb2382 …,2519,6161
2016-01-07 12:06,Almost time for President Obama's last #SOTU—join the conversation: http://ofa.bo/yt pic.twitter.com/Ha49hn81S8,853,2780
2016-01-07 15:52,Don't miss President Obama's town hall event on how to #StopGunViolence in America—tune in at 8 p.m. ET on @CNN.pic.twitter.com/IHqRfQQgkQ,1052,3168
2016-01-07 18:15,If you agree with common-sense steps to help curb gun violence add your name: http://ofa.bo/v00  #GunsInAmerica,1628,3983
2016-01-08 06:42,The economy added 292000 jobs in December—a record-breaking 70 consecutive months of private-sector job growth.,1448,4064
2016-01-08 09:32,The December jobs report shows big gains in employment and higher wages for American workers. Read more: http://ofa.bo/d5Nw ,555,1562
2016-01-08 11:11,Happening now: President Obama is speaking to @OFA supporters on how everyone can help #StopGunViolence.http://ofa.bo/f9cR ,544,1820
2016-01-08 11:29,This doesn't have to be the new normal—join the fight to help #StopGunViolence: http://ofa.bo/g9ZR pic.twitter.com/rvcljpGJOW,1124,3280
2016-01-08 13:23,ICYMI: Listen to what President Obama said to @OFA supporters on a call about steps forward to #StopGunViolence.http://ofa.bo/z00r ,410,1548
2016-01-08 14:29,Read President Obama's @NYTimes op-ed on how we all play a part in efforts to help #StopGunViolence in America:http://ofa.bo/h9ko ,683,1598
2016-01-08 15:13,Get ready—this one is going to be good. http://ofa.bo/w1f  #SOTUpic.twitter.com/8l51Ojr0PL,905,2737
2016-01-09 10:02,In the weekly address President Obama discusses the incredible progress made in the American auto industry:http://ofa.bo/a5UC ,372,1573
2016-01-09 11:15,Today the American auto industry is back. —President Obamahttp://ofa.bo/d5Qf ,547,1917
2016-01-09 14:34,Tuesday: http://ofa.bo/i9dm  #SOTUpic.twitter.com/pZNbyXsBA7,712,2522
2016-01-10 14:38,Another milestone to celebrate for wind power—and plenty of room to grow.http://ofa.bo/j9aj ,718,2230
2016-01-10 16:40,January 12—don't miss it. http://ofa.bo/f9f5  #SOTUpic.twitter.com/0jKS1vVV4y,1051,2962
2016-01-11 10:07,President Obama's last State of the Union address—it's only a day away. http://ofa.bo/h9me  #SOTUpic.twitter.com/To0pptxXwb,904,2600
2016-01-11 14:58,Get ready for President Obama's final #SOTU and add your voice to the conversation: http://ofa.bo/v3E pic.twitter.com/tNou5dUMo8,948,3215
2016-01-12 07:57,Tonight—it's going to be a good time. Don't miss the State of the Union. http://ofa.bo/a5VX  #SOTUpic.twitter.com/9FUNGoRp8Z,4195,8832
2016-01-12 09:42,One last time. #SOTUhttps://amp.twimg.com/v/a7cfefaf-5efd-402f-af36-a129c700c000 …,10526,20001
2016-01-12 11:27,The last seven years have been packed with progress. See how far we've come:http://ofa.bo/d5S7 ,803,2107
2016-01-12 13:14,It’s the last time we’ll do this but we’re not even close to done working. — @VP Joe Biden on the #SOTUhttp://ofa.bo/i9em ,771,2194
2016-01-12 16:06,The stage is set—tune in tonight. http://ofa.bo/c5QY  #SOTUpic.twitter.com/yIFbuvxVgl,662,1833
2016-01-12 17:04,Tune in for President Obama's final State of the Union at 9 p.m. ET tonight. http://ofa.bo/w3z  #SOTUpic.twitter.com/44W691pswA,992,2401
2016-01-12 18:06,LIVE: President Obama is delivering his final State of the Union address now. http://ofa.bo/z03t  #SOTU,897,1343
2016-01-12 18:13,I hope we can work together this year on some bipartisan priorities like criminal justice reform. —President Obama #SOTU,855,1930
2016-01-12 18:14,Who knows we might surprise the cynics again. —President Obama #SOTU,855,2052
2016-01-12 18:15,President Obama: I’ll keep pushing for progress on immigration gun violence equal pay paid leave raising the minimum wage. #SOTU,2333,4392
2016-01-12 18:16,I want to focus on our future. —President Obama #SOTU,1065,2188
2016-01-12 18:19,We made change work for us always extending America’s promise outward to the next frontier to more people. —President Obama #SOTU,516,1266
2016-01-12 18:21,Change only happens when you organize. #SOTUpic.twitter.com/uhkhAX8XSB,1582,2606
2016-01-12 18:22,A basic: the United States of America right now has the strongest most durable economy in the world. —President Obama #SOTU,757,1588
2016-01-12 18:23,More than 14 million new jobs; the strongest two years of job growth since the ‘90s; an unemployment rate cut in half. —President Obama,1308,2124
2016-01-12 18:23,Middle-class economics works. #SOTUpic.twitter.com/rit5WnqxH1,690,1415
2016-01-12 18:24,Our auto industry just had its best year ever. —President Obama #SOTU,440,1336
2016-01-12 18:25,For the past seven years our goal has been a growing economy that also works better for everybody. —President Obama #SOTU,602,1408
2016-01-12 18:26,Everybody that works hard deserves a fair shot. —President Obama #SOTU #RaiseTheWage,1594,2783
2016-01-12 18:27,Students should be able to get an education without taking on decades' worth of student loan debt. #SOTUpic.twitter.com/taytxY39tM,4162,6929
2016-01-12 18:28,We should recruit and support more great teachers for our kids. —President Obama #SOTU,2060,3523
2016-01-12 18:28,Real opportunity requires every American to get the education and training they need to land a good-paying job. —President Obama #SOTU,1286,2244
2016-01-12 18:30,Share the facts. #SOTUpic.twitter.com/aUpUmMys5j,1380,2391
2016-01-12 18:30,We have to make college affordable for every American. —President Obama #CollegeOpportunity #SOTU,2682,3877
2016-01-12 18:31,Social Security and Medicare are more important than ever. We shouldn’t weaken them we should strengthen them. —President Obama #SOTU,1161,2400
2016-01-12 18:33,And counting. #SOTUpic.twitter.com/kVX2JS964s,1159,2518
2016-01-12 18:34,America is about giving everybody willing to work a chance. —President Obama #SOTU,1185,2235
2016-01-12 18:34,Parties should work together to improve job security. —President Obama #SOTU,675,1782
2016-01-12 18:35,I believe a thriving private sector is the lifeblood of our economy. —President Obama #SOTU,557,1512
2016-01-12 18:36,Food Stamp recipients didn’t cause the financial crisis; recklessness on Wall Street did. —President Obama #SOTU,4844,7400
2016-01-12 18:37,Workers and start-ups and small businesses need more of a voice not less. —President Obama #SOTU,902,1933
2016-01-12 18:38,That spirit of discovery is in our DNA. America is Thomas Edison and the Wright Brothers and George Washington Carver. —President Obama,1011,2378
2016-01-12 18:39,America is every immigrant and entrepreneur from Boston to Austin to Silicon Valley. —President Obama #SOTU,1350,2612
2016-01-12 18:40,We have the responsibility to lead on climate change. #ActOnClimate #SOTUpic.twitter.com/VnoqXVDdFw,1288,2378
2016-01-12 18:41,Global action on climate change is happening—show your support today: http://ofa.bo/j9c5  #ActOnClimate #SOTU,1870,4348
2016-01-12 18:42,If anybody still wants to dispute the science around climate change have at it. You’ll be pretty lonely. —President Obama #SOTU,3306,5390
2016-01-12 18:43,Why would we want to pass up the chance for American businesses to produce and sell the energy of the future? —President Obama #SOTU,872,2060
2016-01-12 18:44,On rooftops from Arizona to New York solar is saving Americans tens of millions of dollars a year. —President Obama #ActOnClimate #SOTU,714,2002
2016-01-12 18:44,Seven years ago we made the single biggest investment in clean energy in our history. —President Obama #SOTU,567,1877
2016-01-12 18:45,We’ve got to accelerate the transition away from old dirtier energy sources. —President Obama #SOTU,791,2082
2016-01-12 18:45,Gas under two bucks a gallon ain’t bad either. —President Obama #SOTU,2230,4262
2016-01-12 18:46,The United States of America is the most powerful nation on Earth. Period. —President Obama #SOTU,2079,3831
2016-01-12 18:47,Our troops are the finest fighting force in the history of the world. —President Obama #SOTU,1462,3159
2016-01-12 18:54,President Obama: The Trans-Pacific Partnership will protect workers and the environment. #LeadOnTrade #SOTU,424,1336
2016-01-12 19:00,We need to reject any politics that targets people because of race or religion. —President Obama #SOTU,5923,7928
2016-01-12 19:01,The future we want ... is within our reach. But it will only happen if we work together. —President Obama #SOTU,2996,4647
2016-01-12 19:02,Democracy does require basic bonds of trust between its citizens. —President Obama #SOTU,1391,2936
2016-01-12 19:03,Our public life withers when only the most extreme voices get all the attention. —President Obama #SOTU,2466,4482
2016-01-12 19:03,Democracy grinds to a halt without a willingness to compromise. —President Obama #SOTU,1869,3682
2016-01-12 19:04,Democracy breaks down when the average person feels their voice doesn’t matter. —President Obama #SOTU,4378,6646
2016-01-12 19:06,Our collective future depends on your willingness to uphold your obligations as a citizen. —President Obama #SOTU,2608,4855
2016-01-12 19:09,I can promise that a year from now when I no longer hold this office I’ll be right there with you as a citizen. —President Obama #SOTU,19024,35633
2016-01-12 19:12,I believe in change because I believe in you. —President Obama #SOTU,6956,11548
2016-01-12 19:13,Fired up and ready to go? Join the movement: http://ofa.bo/w42  #SOTU,904,3539
2016-01-13 09:32,Fired up from the #SOTU? RSVP to hear @VP talk about the work ahead with @OFA supporters: http://ofa.bo/d5Sh pic.twitter.com/jIGBqLTDHB,331,1461
2016-01-13 10:35,Missed President Obama's final #SOTU last night? Check out his full remarks. http://www.snappytv.com/tc/1227988 ,2496,5552
2016-01-13 11:28,RSVP for @OFA's call with @VP Biden at 3:15 p.m. ET today. You don't want to miss it: http://ofa.bo/b5X5 pic.twitter.com/9iqaRMiZ92,316,1551
2016-01-13 12:20,LIVE: @VP Biden is speaking with @OFA supporters on the work ahead in 2016.http://ofa.bo/d5Si ,209,910
